OBJECTID,Address,Place_Type,long,lat
60564,2523 Home Crest Dr,SF,-121.817962,37.340666
60571,2523 Scottsdale Dr,SF,-121.806975,37.328212
60574,2523 Sleepy Hollow Ln,SF,-121.830536,37.349742
60577,2524 Alto Ct,SF,-121.792212,37.336947
60583,2524 Brenford Dr,SF,-121.825901,37.347285
60585,2524 Edgeview Ct,SF,-121.818348,37.322752
60589,2524 Glen Dundee Way,SF,-121.807705,37.332921
60591,2524 Glen Ian Ct,SF,-121.808821,37.331044
60593,2524 Home Crest Dr,SF,-121.817704,37.340462
60609,2524 Whitestone Ct,SF,-121.822639,37.343225
60618,2525 Bambi Ln,SF,-121.832596,37.352948
60621,2525 Coconut Dr,SF,-121.796847,37.335344
60625,2525 Edgeview Ct,SF,-121.818777,37.322479
60628,2525 Foxdale Dr 900,MF,-121.824914,37.344147
60629,2525 Foxdale Dr 901,MF,-121.824957,37.344147
60630,2525 Foxdale Dr 902,MF,-121.825,37.344147
60631,2525 Foxdale Dr 903,MF,-121.825043,37.344147
60633,2525 Glen Dundee Way,SF,-121.807791,37.332443
60634,2525 Glen Hastings Ct,SF,-121.804529,37.332989
60637,2525 Home Crest Dr,SF,-121.817833,37.340735
60640,2525 Logsden Way,SF,-121.827575,37.349196
60651,2525 S King Rd,RL,-121.824528,37.319987
60653,2525 Whitestone Ct,SF,-121.823026,37.343567
60659,2526 Bluestone Ct,SF,-121.821953,37.342679
60661,2526 Brahms Ave,SF,-121.819979,37.322103
60662,2526 Buckhill Ct,SF,-121.799036,37.334764
60667,2526 Dumont Cir,SF,-121.827746,37.346944
60669,2526 Edgedale Ct,SF,-121.820751,37.321864
60670,2526 Edgefield Ct,SF,-121.817618,37.323229
60671,2526 Galahad Ct,SF,-121.827875,37.349298
60672,2526 Glen Dundee Way,SF,-121.80749,37.332853
60675,2526 Home Crest Dr,SF,-121.817618,37.340496
60676,2526 Huran Ct,SF,-121.821524,37.321557
60682,2526 Logsden Way,SF,-121.827274,37.348889
60705,2527 Abed Ct,SF,-121.833261,37.354501
60706,2527 Alto Ct,SF,-121.79277,37.336777
60714,2527 Bluestone Ct,SF,-121.822382,37.343055
60715,2527 Brahms Ave,SF,-121.820365,37.321898
60726,2527 Edgedale Ct,SF,-121.821223,37.321659
60727,2527 Edgefield Ct,SF,-121.818133,37.322922
60728,2527 Flint Ave,SF,-121.791826,37.336981
60730,2527 Galahad Ct,SF,-121.828218,37.349673
60731,2527 Glen Dundee Way,SF,-121.807576,37.332409
60732,2527 Glen Hastings Ct,SF,-121.804787,37.332955
60733,2527 Glen Kew Ct,SF,-121.809421,37.330703
60736,2527 Home Crest Dr,SF,-121.817704,37.340769
60737,2527 Huran Ct,SF,-121.821824,37.321284
60742,2527 Scottsdale Dr,SF,-121.806932,37.328075
60743,2527 S King Rd,RL,-121.824528,37.319953
60746,2528 Abed Ct,SF,-121.832939,37.354194
60752,2528 Brenford Dr,SF,-121.825772,37.347388
60755,2528 Flory Dr,SF,-121.82972,37.314731
60758,2528 Glen Dundee Way,SF,-121.807276,37.332784
60759,2528 Glen Kew Ct,SF,-121.809636,37.330328
60760,2528 Greenstone Ct,SF,-121.823069,37.343874
60761,2528 Home Crest Dr,SF,-121.81749,37.34053
60766,2528 Mission Hill Pl,SF,-121.804014,37.32514
60768,2528 Nube Ct,SF,-121.793114,37.33664
60792,2529 Chant Ct,SF,-121.827317,37.348479
60793,2529 Coconut Dr,SF,-121.796804,37.335173
60796,2529 Glen Dundee Way,SF,-121.807404,37.332341
60798,2529 Greenstone Ct,SF,-121.823326,37.344283
60801,2529 Home Crest Dr,SF,-121.817575,37.340837
60804,2529 Logsden Way,SF,-121.827446,37.349264
60811,2529 Nube Ct,SF,-121.793714,37.336435
60813,2529 Sedlak Ct,SF,-121.804572,37.326301
60816,2529 Story Rd,SF,-121.829849,37.349298
60926,2530 Bambi Ln,SF,-121.832381,37.352539
60929,2530 Brahms Ave,SF,-121.81985,37.322035
60931,2530 Buckhill Ct,SF,-121.799251,37.334798
60933,2530 Dumont Cir,SF,-121.827575,37.346808
60937,2530 Glen Dundee Way,SF,-121.807104,37.33275
60940,2530 Home Crest Dr,SF,-121.817404,37.340564
60945,2530 Logsden Way,SF,-121.827103,37.348991
60947,2530 Quimby Rd,SF,-121.807104,37.324526
60949,2530 Sedlak Ct,SF,-121.804529,37.326164
60954,2530 Sugarplum Dr,SF,-121.796118,37.334491
60957,2530 Van Winkle Ln,SF,-121.830665,37.350083
60958,2530 Whitestone Ct,SF,-121.822468,37.343328
60964,2531 Brahms Ave,SF,-121.820279,37.321762
60965,2531 Buckhill Ct,SF,-121.799422,37.335207
60970,2531 Glen Dundee Way,SF,-121.80719,37.332307
60971,2531 Glen Hastings Ct,SF,-121.804958,37.332819
60972,2531 Glen Kew Ct,SF,-121.809164,37.330737
60979,2531 Mission Hill Pl,SF,-121.8041,37.325516
60983,2531 Scottsdale Dr,SF,-121.806889,37.327905
60989,2531 Whitestone Ct,SF,-121.822854,37.343669
60998,2532 Bluestone Ct,SF,-121.821996,37.342782
60999,2532 Brenford Dr,SF,-121.825643,37.34749
61002,2532 Coconut Dr,SF,-121.796246,37.335037
61004,2532 Edgedale Ct,SF,-121.820665,37.321762
61005,2532 Edgeview Ct,SF,-121.818219,37.322615
61009,2532 Glen Dundee Way,SF,-121.806847,37.332682
61010,2532 Glen Kew Ct,SF,-121.809336,37.330225
61011,2532 Huran Ct,SF,-121.821395,37.321421
61018,2532 Mission Hill Pl,SF,-121.803842,37.325175
61026,2532 Quimby Rd,SF,-121.807018,37.32456
61032,2532 Sleepy Hollow Ln,SF,-121.830064,37.349571
61033,2532 Vista Verde Dr,SF,-121.794015,37.336026
61036,2533 Abed Ct,SF,-121.833132,37.354586
61041,2533 Bluestone Ct,SF,-121.822082,37.343021
61042,2533 Britt Way,SF,-121.804529,37.327256
61043,2533 Castleton Dr,SF,-121.800366,37.321523
61044,2533 Coconut Dr,SF,-121.796804,37.335002
61047,2533 Edgedale Ct,SF,-121.821094,37.321557
61052,2533 Glen Dundee Way,SF,-121.806761,37.332238
61054,2533 Huran Ct,SF,-121.821738,37.321182
61055,2533 Logsden Way,SF,-121.827317,37.349366
61060,2533 Sleepy Hollow Ln,SF,-121.830364,37.349878
61062,2533 Sugarplum Dr,SF,-121.796504,37.334115
61065,2534 Abed Ct,SF,-121.832789,37.354296
61070,2534 Brahms Ave,SF,-121.819721,37.321932
61071,2534 Buckhill Ct,SF,-121.799422,37.334729
61073,2534 Castleton Dr,SF,-121.800281,37.321148
61079,2534 Dumont Cir,SF,-121.827746,37.346705
61080,2534 Edgefield Ct,SF,-121.817575,37.323059
61084,2534 Galahad Ct,SF,-121.827832,37.349401
61085,2534 Glen Dundee Way,SF,-121.806675,37.332648
61086,2534 Greenstone Ct,SF,-121.822854,37.343976
61089,2534 Logsden Way,SF,-121.826931,37.349093
61098,2535 Bambi Ln,SF,-121.832381,37.352914
61102,2535 Brahms Ave,SF,-121.82015,37.321728
61103,2535 Buckhill Ct,SF,-121.799594,37.335105
61104,2535 Chant Ct,SF,-121.827188,37.34865
61109,2535 Edgefield Ct,SF,-121.817919,37.322786
61111,2535 Galahad Ct,SF,-121.827961,37.349571
61117,2535 Glen Alma Way,SF,-121.80483,37.33258
61118,2535 Glen Dundee Way,SF,-121.806546,37.332204
61119,2535 Glen Kew Ct,SF,-121.808864,37.330703
61120,2535 Greenstone Ct,SF,-121.823069,37.344317
61125,2535 Mission Hill Pl,SF,-121.803928,37.325618
61130,2535 Scottsdale Dr,SF,-121.806847,37.327734
61132,2535 Vista Verde Dr,SF,-121.79453,37.335924
61141,2536 Brenford Dr,SF,-121.825429,37.347592
61142,2536 Coconut Dr,SF,-121.796204,37.334832
61146,2536 Glen Dundee Way,SF,-121.80646,37.332682
61147,2536 Glen Kew Ct,SF,-121.809078,37.330225
61155,2536 Mission Hill Pl,SF,-121.803671,37.325243
61160,2536 Sturla Dr,SF,-121.801954,37.321694
61168,2537 Coconut Dr,SF,-121.796761,37.334866
61171,2537 Edgeview Ct,SF,-121.818562,37.322342
61174,2537 Glen Dundee Way,SF,-121.806289,37.332238
61176,2537 Logsden Way,SF,-121.827146,37.349469
61181,2537 Whitestone Ct,SF,-121.822597,37.343703
61184,2538 Alto Ct,SF,-121.792127,37.336743
61192,2538 Brahms Ave,SF,-121.819635,37.321864
61193,2538 Buckhill Ct,SF,-121.799594,37.334695
61197,2538 Edgedale Ct,SF,-121.820579,37.321659
61198,2538 Glen Dundee Way,SF,-121.806289,37.332648
61200,2538 Huran Ct,SF,-121.821309,37.321318
61212,2538 Sugarplum Dr,SF,-121.795946,37.334388
61213,2538 Van Winkle Ln,SF,-121.830321,37.350288
61214,2538 Whitestone Ct,SF,-121.822468,37.343464
61217,2539 Abed Ct,SF,-121.833025,37.354722
61222,2539 Brahms Ave,SF,-121.820064,37.321625
61225,2539 Edgedale Ct,SF,-121.820966,37.321455
61236,2539 Glen Alma Way,SF,-121.804787,37.332409
61238,2539 Glen Dundee Way,SF,-121.806117,37.332204
61239,2539 Glen Haig Way,SF,-121.801868,37.331829
61240,2539 Glen Kew Ct,SF,-121.808821,37.330532
61241,2539 Huran Ct,SF,-121.821652,37.321045
61251,2539 Story Rd,SF,-121.829549,37.349503
61352,2540 Abed Ct,SF,-121.832639,37.354381
61356,2540 Bambi Ln,SF,-121.832124,37.352573
61360,2540 Brenford Dr,SF,-121.825429,37.347729
61362,2540 Dumont Cir,SF,-121.827918,37.346603
61363,2540 Edgeview Ct,SF,-121.818391,37.322479
61368,2540 Glen Alma Way,SF,-121.804272,37.332614
61369,2540 Glen Dundee Way,SF,-121.806031,37.332682
61371,2540 Glen Kew Ct,SF,-121.808821,37.330293
61373,2540 Greenstone Ct,SF,-121.822897,37.344112
61382,2540 Mission Hill Pl,SF,-121.803413,37.325277
61405,2540 Sleepy Hollow Ln,SF,-121.829763,37.349708
61407,2541 Alto Ct,SF,-121.792727,37.336572
61410,2541 Britt Way,SF,-121.804315,37.327222
61411,2541 Chant Ct,SF,-121.826931,37.348582
61412,2541 Coconut Dr,SF,-121.796804,37.334695
61416,2541 Edgefield Ct,SF,-121.817704,37.322888
61418,2541 Flint Ave,SF,-121.791783,37.336845
61420,2541 Glen Dundee Way,SF,-121.80586,37.332238
61433,2541 Sleepy Hollow Ln,SF,-121.830064,37.350083
61434,2541 Sugarplum Dr,SF,-121.796332,37.333979
61444,2542 Brahms Ave,SF,-121.819507,37.321762
61445,2542 Buckhill Ct,SF,-121.799766,37.334627
61452,2542 Glen Dundee Way,SF,-121.805817,37.332648
61460,2542 Nube Ct,SF,-121.793071,37.336435
61487,2542 Sturla Dr,SF,-121.801783,37.32183
61490,2543 Bambi Ln,SF,-121.832252,37.352983
61493,2543 Brahms Ave,SF,-121.819893,37.321523
61494,2543 Brenford Dr,SF,-121.825987,37.347695
61497,2543 Glen Alma Way,SF,-121.804744,37.332238
61498,2543 Glen Dundee Way,SF,-121.805645,37.332307
61504,2543 Nube Ct,SF,-121.793586,37.336265
61520,2544 Brenford Dr,SF,-121.825515,37.347831
61522,2544 Dumont Cir,SF,-121.827961,37.346467
61523,2544 Edgedale Ct,SF,-121.820408,37.321557
61527,2544 Glen Alma Way,SF,-121.804229,37.332409
61528,2544 Glen Dundee Way,SF,-121.805602,37.332716
61530,2544 Huran Ct,SF,-121.821223,37.321216
61547,2545 Abed Ct,SF,-121.832832,37.354808
61551,2545 Coconut Dr,SF,-121.79689,37.334525
61555,2545 Edgedale Ct,SF,-121.820923,37.321318
61559,2545 Glen Haig Way,SF,-121.801783,37.331692
61561,2545 Huran Ct,SF,-121.821567,37.320977
61572,2546 Abed Ct,SF,-121.83251,37.354518
61578,2546 Brahms Ave,SF,-121.819421,37.321694
61580,2546 Buckhill Ct,SF,-121.79998,37.334661
61584,2546 Glen Dundee Way,SF,-121.805302,37.33275
61593,2546 Van Winkle Ln,SF,-121.830193,37.35039
61598,2547 Brenford Dr,SF,-121.826073,37.347831
61599,2547 Chant Ct,SF,-121.826845,37.348411
61611,2547 Glen Alma Way,SF,-121.804658,37.332068
61613,2547 Glen Dundee Way,SF,-121.805559,37.332136
61621,2547 Story Rd,SF,-121.82942,37.349639
61628,2548 Brenford Dr,SF,-121.825601,37.347968
61634,2548 Dumont Cir,SF,-121.827746,37.346296
61638,2548 Glen Alma Way,SF,-121.804143,37.332238
61639,2548 Glen Dundee Way,SF,-121.805173,37.332511
61657,2548 Sleepy Hollow Ln,SF,-121.829635,37.34981
61659,2548 Sturla Dr,SF,-121.801568,37.321762
61660,2548 Vista Verde Dr,SF,-121.793972,37.335855
61666,2549 Bambi Ln,SF,-121.832081,37.353017
61668,2549 Castleton Dr,SF,-121.800195,37.321591
61670,2549 Coconut Dr,SF,-121.79689,37.334388
61674,2549 Dumont Cir,SF,-121.827231,37.346501
61689,2549 Sleepy Hollow Ln,SF,-121.829978,37.350185
61690,2549 S King Rd,RL,-121.824184,37.319646
61691,2549 S King Rd 1,RT,-121.82427,37.319612
61692,2549 S King Rd 10,RT,-121.824227,37.319612
61693,2549 S King Rd 11,RL,-121.824528,37.319509
61694,2549 S King Rd 12,RL,-121.824485,37.319509
61695,2549 S King Rd 15,BU,-121.824485,37.319509
61696,2549 S King Rd 16,RT,-121.824442,37.319509
61697,2549 S King Rd 3,RL,-121.824399,37.319509
61699,2549 S King Rd 5,RL,-121.824356,37.319509
61700,2549 S King Rd 6,RL,-121.824313,37.319509
61701,2549 S King Rd 8,RT,-121.82427,37.319646
61702,2549 S King Rd 9,BU,-121.824227,37.319646
61703,2549 Sugarplum Dr,SF,-121.796161,37.333876
61704,2549 Vista Verde Dr,SF,-121.794487,37.335753
61937,2550 Brahms Ave,SF,-121.819292,37.321625
61938,2550 Buckhill Ct,SF,-121.800023,37.334968
61944,2550 Edgedale Ct,SF,-121.820322,37.321386
61946,2550 Glen Dundee Way,SF,-121.805087,37.332375
61950,2550 Huran Ct,SF,-121.821094,37.321113
61952,2550 John Montgomery Dr,TR,-121.822039,37.338858
61973,1100 S White Rd,RL,-121.819077,37.356564
61982,2550 S King Rd,CO,-121.823026,37.320021
61989,2551 Abed Ct,SF,-121.832639,37.354859
61994,2551 Brenford Dr,SF,-121.826201,37.347968
61997,2551 Britt Way,SF,-121.8041,37.327325
61998,2551 Edgedale Ct,SF,-121.820708,37.321148
62000,2551 Glen Alma Way,SF,-121.804615,37.331931
62001,2551 Glen Dundee Way,SF,-121.805516,37.331965
62002,2551 Glen Haig Way,SF,-121.80174,37.331522
62003,2551 Gumdrop Dr,SF,-121.797749,37.33391
62005,2551 Huran Ct,SF,-121.821438,37.32084
62006,2551 Lilliput Ln,SF,-121.831351,37.352164
62019,2551 Sesame Ct,SF,-121.817189,37.338926
62025,2552 Abed Ct,SF,-121.832531,37.354722
62028,2552 Alto Ct,SF,-121.79217,37.336572
62034,2552 Brenford Dr,SF,-121.825686,37.348104
62035,2552 Castleton Dr,SF,-121.800066,37.321079
62036,2552 Dumont Cir,SF,-121.827661,37.346194
62040,2552 Glen Alma Way,SF,-121.8041,37.332034
62041,2552 Glen Dundee Way,SF,-121.805044,37.33217
62043,2552 Lilliput Ln,SF,-121.831008,37.351857
62051,2552 S King Rd 201,MF,-121.822339,37.320192
62052,2552 S King Rd 202,MF,-121.822339,37.320192
62053,2552 S King Rd 203,MF,-121.822382,37.320226
62054,2552 S King Rd 204,MF,-121.822253,37.320158
62055,2552 S King Rd 205,MF,-121.822253,37.320192
62056,2552 S King Rd 206,MF,-121.822296,37.320226
62057,2552 S King Rd 207,MF,-121.822296,37.320226
62058,2552 S King Rd 208,MF,-121.822339,37.32026
62061,2552 Van Winkle Ln,SF,-121.829849,37.350595
62067,2553 Chant Ct,SF,-121.826759,37.348309
62068,2553 Coconut Dr,SF,-121.797019,37.334218
62071,2553 Dumont Cir,SF,-121.827103,37.346398
62093,2554 Brahms Ave,SF,-121.819163,37.321523
62094,2554 Buckhill Ct,SF,-121.800109,37.335207
62098,2554 Glen Dundee Way,SF,-121.805001,37.332
62104,2554 Pendragon Ln,SF,-121.833154,37.353426
62106,2554 Sesame Ct,SF,-121.816803,37.338551
62108,2554 Sleepy Hollow Ln,SF,-121.829291,37.350049
62109,2554 S King Rd 209,MF,-121.821953,37.320431
62110,2554 S King Rd 210,MF,-121.821996,37.320431
62111,2554 S King Rd 211,MF,-121.822039,37.320397
62112,2554 S King Rd 212,MF,-121.821953,37.320499
62113,2554 S King Rd 213,MF,-121.821953,37.320465
62114,2554 S King Rd 214,MF,-121.821996,37.320465
62115,2554 S King Rd 215,MF,-121.821867,37.320465
62116,2554 S King Rd 216,MF,-121.82191,37.320499
62117,2554 S King Rd 217,MF,-121.821867,37.320465
62118,2554 S King Rd 218,MF,-121.82191,37.320431
62119,2554 S King Rd 219,MF,-121.82191,37.320431
62120,2554 S King Rd 220,MF,-121.821953,37.320397
62121,2554 S King Rd 221,MF,-121.821996,37.320397
62122,2554 S King Rd 222,MF,-121.821996,37.320363
62124,2554 S King Rd 223,MF,-121.82191,37.320465
62125,2554 S King Rd 224,MF,-121.821953,37.320465
62126,2554 Sturla Dr,SF,-121.801353,37.321864
62130,2555 Alto Ct,SF,-121.79247,37.336435
62196,2555 Brenford Dr,SF,-121.826244,37.348104
62197,2555 Britt Way,SF,-121.803971,37.327393
62423,2555 Flint Ave,SF,-121.791697,37.336674
62433,2555 Glen Alma Way,SF,-121.804572,37.331761
62434,2555 Glen Dundee Way,SF,-121.805473,37.331795
62435,2555 Gumdrop Dr,SF,-121.797534,37.333808
62443,2555 Nube Ct,SF,-121.793242,37.336299
62448,2555 Robert Fowler Way,BU,-121.821309,37.337596
62449,2555 Robert Fowler Way A,BU,-121.819893,37.338892
62450,2555 Robert Fowler Way C,BU,-121.81985,37.338892
62451,2555 Robert Fowler Way C1,BU,-121.820022,37.338892
62452,2555 Robert Fowler Way Side,BU,-121.819979,37.338892
62455,2555 Story Rd,SF,-121.829077,37.349844
62456,2555 Sturla Dr,SF,-121.801439,37.322308
62459,2556 Bambi Ln,SF,-121.831609,37.352641
62465,2556 Brenford Dr,SF,-121.825815,37.348241
62466,2556 Dumont Cir,SF,-121.827489,37.346057
62467,2556 Edgedale Ct,SF,-121.820451,37.32125
62471,2556 Glen Alma Way,SF,-121.804057,37.331897
62472,2556 Glen Dundee Way,SF,-121.804915,37.331863
62474,2556 Huran Ct,SF,-121.821009,37.320943
62475,1101 Galahad Ave,SF,-121.829034,37.349128
62484,2556 S King Rd 225,MF,-121.821652,37.320363
62485,2556 S King Rd 226,MF,-121.821481,37.320124
62487,2556 S King Rd 227,MF,-121.821481,37.320158
62488,2556 S King Rd 228,MF,-121.821524,37.320158
62489,2556 S King Rd 229,MF,-121.821524,37.320192
62490,2556 S King Rd 230,MF,-121.821567,37.320226
62491,2556 S King Rd 231,MF,-121.821567,37.320226
62492,2556 S King Rd 232,MF,-121.821609,37.32026
62493,2556 S King Rd 233,MF,-121.821609,37.32026
62494,2556 S King Rd 234,MF,-121.821609,37.320294
62495,2556 S King Rd 235,MF,-121.821652,37.320328
62496,2556 S King Rd 236,MF,-121.821652,37.320328
62498,2556 S King Rd 237,MF,-121.821481,37.32009
62499,2556 S King Rd 238,MF,-121.821524,37.320124
62500,2556 S King Rd 239,MF,-121.821524,37.320158
62501,2556 S King Rd 240,MF,-121.821567,37.320158
62502,2556 S King Rd 241,MF,-121.821567,37.320192
62503,2556 S King Rd 242,MF,-121.821609,37.320226
62504,2556 S King Rd 243,MF,-121.821609,37.320226
62505,2556 S King Rd 244,MF,-121.821652,37.32026
62506,2556 S King Rd 245,MF,-121.821652,37.320294
62507,2556 S King Rd 246,MF,-121.821695,37.320294
62509,2556 S King Rd 247,MF,-121.821695,37.320328
62510,2556 S King Rd 248,MF,-121.821524,37.32009
62513,2557 Alvin Ave 101,MF,-121.826073,37.317837
62514,2557 Alvin Ave 102,MF,-121.825729,37.318144
62515,2557 Alvin Ave 103,MF,-121.825987,37.318008
62516,2557 Alvin Ave 104,MF,-121.825987,37.318008
62517,2557 Alvin Ave 105,MF,-121.825944,37.318042
62519,2557 Alvin Ave 106,MF,-121.825901,37.318042
62520,2557 Alvin Ave 107,MF,-121.825901,37.318076
62521,2557 Alvin Ave 108,MF,-121.825858,37.318076
62522,2557 Alvin Ave 201,MF,-121.825858,37.31811
62523,2557 Alvin Ave 202,MF,-121.825815,37.31811
62524,2557 Alvin Ave 203,MF,-121.825772,37.318144
62525,2557 Alvin Ave 204,MF,-121.825772,37.318144
62526,2557 Alvin Ave 205,MF,-121.825729,37.318178
62527,2557 Alvin Ave 206,MF,-121.82603,37.318008
62528,2557 Alvin Ave 207,MF,-121.825987,37.318042
62531,2557 Alvin Ave 208,MF,-121.825987,37.318042
62533,2557 Bambi Ln,SF,-121.831909,37.353085
62539,2557 Coconut Dr,SF,-121.797105,37.334081
62543,2557 Dumont Cir,SF,-121.826974,37.346262
62547,2557 Glen Haig Way,SF,-121.801697,37.331351
62550,2557 Huran Ct,SF,-121.821223,37.320806
62557,2557 Sesame Ct,SF,-121.816975,37.33896
62560,2557 Sleepy Hollow Ln,SF,-121.829678,37.35039
62561,2557 Sugarplum Dr,SF,-121.795989,37.333774
62574,2558 Brahms Ave,SF,-121.819077,37.321455
62575,2558 Buckhill Ct,SF,-121.79998,37.335344
62581,2558 Georginia Ave,SF,-121.833626,37.354603
62582,2558 Glen Dundee Way,SF,-121.804872,37.331692
62596,2558 S King Rd 249,MF,-121.822124,37.320021
62597,2558 S King Rd 250,MF,-121.822124,37.320021
62598,2558 S King Rd 251,MF,-121.821824,37.320158
62599,2558 S King Rd 252,MF,-121.821867,37.320124
62600,2558 S King Rd 253,MF,-121.821867,37.320124
62601,2558 S King Rd 254,MF,-121.82191,37.320124
62602,2558 S King Rd 255,MF,-121.821953,37.32009
62603,2558 S King Rd 256,MF,-121.821953,37.32009
62604,2558 S King Rd 257,MF,-121.821996,37.320055
62606,2558 S King Rd 258,MF,-121.822039,37.320055
62607,2558 S King Rd 259,MF,-121.822039,37.320021
62608,2558 S King Rd 260,MF,-121.822082,37.320021
62609,2558 S King Rd 261,MF,-121.822124,37.319987
62610,2558 S King Rd 262,MF,-121.821824,37.320124
62611,2558 S King Rd 263,MF,-121.821824,37.320124
62612,2558 S King Rd 264,MF,-121.821867,37.32009
62613,2558 S King Rd 265,MF,-121.82191,37.32009
62614,2558 S King Rd 266,MF,-121.82191,37.320055
62615,2558 S King Rd 267,MF,-121.821953,37.320055
62617,2558 S King Rd 268,MF,-121.821996,37.320021
62618,2558 S King Rd 269,MF,-121.821996,37.320021
62619,2558 S King Rd 270,MF,-121.822039,37.319987
62620,2558 S King Rd 271,MF,-121.822082,37.319987
62621,2558 S King Rd 272,MF,-121.822082,37.319987
62629,2559 Brenford Dr,SF,-121.826373,37.348241
62630,2559 Britt Way,SF,-121.8038,37.327325
62631,2559 Buckhill Ct,SF,-121.799766,37.335309
62632,2559 Chant Ct,SF,-121.826673,37.348172
62636,2559 Glen Alma Way,SF,-121.804486,37.331624
62637,2559 Glen Dundee Way,SF,-121.80543,37.331658
62641,2559 Gumdrop Dr,SF,-121.797405,37.333706
62654,2559 S King Rd,RL,-121.824399,37.318929
62655,2559 S King Rd 1,RL,-121.824356,37.318929
62656,2559 S King Rd 10,RL,-121.824313,37.318929
62657,2559 S King Rd 11,RT,-121.82427,37.318929
62658,2559 S King Rd 6,RL,-121.82427,37.318929
62659,2559 S King Rd 9,RL,-121.824227,37.318929
62820,2560 Brenford Dr,SF,-121.825901,37.348377
62821,2560 Chant Ct,SF,-121.827103,37.347831
62825,2560 Dumont Ct,SF,-121.827274,37.345784
62830,2560 Fontaine Rd,HT,-121.828304,37.317189
62831,2560 Glen Dundee Way,SF,-121.80483,37.331556
62837,2560 Lilliput Ln,SF,-121.830879,37.351959
62855,2560 Robert Fowler Way,GO,-121.81955,37.338346
62857,2560 Sesame Ct,SF,-121.816674,37.338619
62863,2561 Alvin Ave 117,MF,-121.826373,37.317769
62864,2561 Alvin Ave 118,MF,-121.826373,37.317769
62865,2561 Alvin Ave 119,MF,-121.82633,37.317803
62866,2561 Alvin Ave 120,MF,-121.82633,37.317803
62867,2561 Alvin Ave 121,MF,-121.826287,37.317837
62868,2561 Alvin Ave 122,MF,-121.826244,37.317837
62869,2561 Alvin Ave 123,MF,-121.826244,37.317871
62870,2561 Alvin Ave 124,MF,-121.826201,37.317905
62872,2561 Alvin Ave 217,MF,-121.826502,37.317735
62873,2561 Alvin Ave 218,MF,-121.826459,37.317769
62874,2561 Alvin Ave 219,MF,-121.826459,37.317769
62875,2561 Alvin Ave 220,MF,-121.826416,37.317803
62876,2561 Alvin Ave 221,MF,-121.826373,37.317803
